sgId	Sublibrary	gene_name	length	pam coordinate	pass_score	position	strand	transcript_list
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10415604.24-ENST00000379613.3,ENST00000379604.2~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10415604	e39m1	10415604	+	['ENST00000379613.3', 'ENST00000379604.2']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10415622.22-ENST00000379613.3,ENST00000379604.2~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	22	10415622	e39m1	10415622	+	['ENST00000379613.3', 'ENST00000379604.2']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10415632.23-ENST00000379613.3,ENST00000379604.2~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	23	10415632	e39m1	10415632	+	['ENST00000379613.3', 'ENST00000379604.2']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10415658.23-ENST00000379613.3,ENST00000379604.2~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	23	10415658	e39m1	10415658	+	['ENST00000379613.3', 'ENST00000379604.2']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10415692.25-ENST00000379613.3,ENST00000379604.2~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	25	10415692	e39m1	10415692	+	['ENST00000379613.3', 'ENST00000379604.2']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10415730.24-ENST00000379613.3,ENST00000379604.2~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10415730	e39m1	10415730	+	['ENST00000379613.3', 'ENST00000379604.2']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10415799.25-ENST00000379613.3,ENST00000379604.2~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	25	10415799	e39m1	10415799	+	['ENST00000379613.3', 'ENST00000379604.2']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10416535.24-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10416535	e39m1	10416535	+	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10416554.24-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10416554	e39m1	10416554	+	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_+_10416794.22-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	22	10416794	e39m1	10416794	+	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_-_10415621.24-ENST00000379613.3,ENST00000379604.2~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10415621	e39m1	10415621	-	['ENST00000379613.3', 'ENST00000379604.2']
Apoptosis+Cancer+Other_Cancer=TFAP2A_-_10416499.24-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10416499	e39m1	10416499	-	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_-_10416523.24-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10416523	e39m1	10416523	-	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_-_10416539.24-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10416539	e39m1	10416539	-	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_-_10416571.24-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10416571	e39m1	10416571	-	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_-_10416588.23-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	23	10416588	e39m1	10416588	-	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_-_10416602.23-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	23	10416602	e39m1	10416602	-	['ENST00000482890.1']
Apoptosis+Cancer+Other_Cancer=TFAP2A_-_10416611.24-ENST00000482890.1~e39m1	Apoptosis+Cancer+Other_Cancer	TFAP2A	24	10416611	e39m1	10416611	-	['ENST00000482890.1']
Gene_Expression=TFAP2C_+_55203961.24-all~e39m1	Gene_Expression	TFAP2C	24	55203961	e39m1	55203961	+	['all']
Gene_Expression=TFAP2C_+_55204137.24-all~e39m1	Gene_Expression	TFAP2C	24	55204137	e39m1	55204137	+	['all']
Gene_Expression=TFAP2C_+_55204170.23-all~e39m1	Gene_Expression	TFAP2C	23	55204170	e39m1	55204170	+	['all']
Gene_Expression=TFAP2C_+_55204191.24-all~e39m1	Gene_Expression	TFAP2C	24	55204191	e39m1	55204191	+	['all']
Gene_Expression=TFAP2C_+_55204225.23-all~e39m1	Gene_Expression	TFAP2C	23	55204225	e39m1	55204225	+	['all']
Gene_Expression=TFAP2C_-_55204029.23-all~e39m1	Gene_Expression	TFAP2C	23	55204029	e39m1	55204029	-	['all']
Gene_Expression=TFAP2C_-_55204038.23-all~e39m1	Gene_Expression	TFAP2C	23	55204038	e39m1	55204038	-	['all']
Gene_Expression=TFAP2C_-_55204126.23-all~e39m1	Gene_Expression	TFAP2C	23	55204126	e39m1	55204126	-	['all']
Gene_Expression=TFAP2C_-_55204164.21-all~e39m1	Gene_Expression	TFAP2C	21	55204164	e39m1	55204164	-	['all']
Gene_Expression=TFAP2C_-_55204204.23-all~e39m1	Gene_Expression	TFAP2C	23	55204204	e39m1	55204204	-	['all']
Drug_Targets+Kinase_Phosphatase=TGFBR2_-_30647686.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	TGFBR2	23	30647686	e39m1	30647686	-	['all']
Drug_Targets+Kinase_Phosphatase=TGFBR2_-_30647744.26-all~e39m1	Drug_Targets+Kinase_Phosphatase	TGFBR2	26	30647744	e39m1	30647744	-	['all']
Drug_Targets+Kinase_Phosphatase=TGFBR2_-_30647771.26-all~e39m1	Drug_Targets+Kinase_Phosphatase	TGFBR2	26	30647771	e39m1	30647771	-	['all']
Drug_Targets+Kinase_Phosphatase=TGFBR2_-_30647795.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	TGFBR2	23	30647795	e39m1	30647795	-	['all']
Drug_Targets+Kinase_Phosphatase=TGFBR2_-_30647805.26-all~e39m1	Drug_Targets+Kinase_Phosphatase	TGFBR2	26	30647805	e39m1	30647805	-	['all']
Drug_Targets+Kinase_Phosphatase=TGFBR2_-_30647895.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	TGFBR2	24	30647895	e39m1	30647895	-	['all']
Drug_Targets+Kinase_Phosphatase=TGFBR2_-_30647906.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	TGFBR2	24	30647906	e39m1	30647906	-	['all']
Drug_Targets+Kinase_Phosphatase=TGFBR2_-_30647920.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	TGFBR2	25	30647920	e39m1	30647920	-	['all']
Gene_Expression=TIGD4_+_153701100.25-all~e39m1	Gene_Expression	TIGD4	25	153701100	e39m1	153701100	+	['all']
Gene_Expression=TIGD4_+_153701223.24-all~e39m1	Gene_Expression	TIGD4	24	153701223	e39m1	153701223	+	['all']
Gene_Expression=TIGD4_-_153701062.26-all~e39m1	Gene_Expression	TIGD4	26	153701062	e39m1	153701062	-	['all']
Gene_Expression=TIGD4_-_153701103.23-all~e39m1	Gene_Expression	TIGD4	23	153701103	e39m1	153701103	-	['all']
Gene_Expression=TIGD4_-_153701168.22-all~e39m1	Gene_Expression	TIGD4	22	153701168	e39m1	153701168	-	['all']
Gene_Expression=TIGD4_-_153701183.23-all~e39m1	Gene_Expression	TIGD4	23	153701183	e39m1	153701183	-	['all']
Gene_Expression=TIGD4_-_153701190.24-all~e39m1	Gene_Expression	TIGD4	24	153701190	e39m1	153701190	-	['all']
Gene_Expression=TIGD4_-_153701243.25-all~e39m1	Gene_Expression	TIGD4	25	153701243	e39m1	153701243	-	['all']
Gene_Expression=TIGD4_-_153701258.25-all~e39m1	Gene_Expression	TIGD4	25	153701258	e39m1	153701258	-	['all']
Gene_Expression=TIGD4_-_153701306.24-all~e39m1	Gene_Expression	TIGD4	24	153701306	e39m1	153701306	-	['all']
Trafficking+Mitochondria+Motility=TMEM173_+_138862437.27-all~e39m1	Trafficking+Mitochondria+Motility	TMEM173	27	138862437	e39m1	138862437	+	['all']
Trafficking+Mitochondria+Motility=TMEM173_+_138862454.24-all~e39m1	Trafficking+Mitochondria+Motility	TMEM173	24	138862454	e39m1	138862454	+	['all']
Trafficking+Mitochondria+Motility=TMEM173_+_138862463.24-all~e39m1	Trafficking+Mitochondria+Motility	TMEM173	24	138862463	e39m1	138862463	+	['all']
Trafficking+Mitochondria+Motility=TMEM173_-_138862470.24-all~e39m1	Trafficking+Mitochondria+Motility	TMEM173	24	138862470	e39m1	138862470	-	['all']
Trafficking+Mitochondria+Motility=TMEM173_-_138862494.25-all~e39m1	Trafficking+Mitochondria+Motility	TMEM173	25	138862494	e39m1	138862494	-	['all']
Trafficking+Mitochondria+Motility=TMEM173_-_138862496.21-all~e11m1	Trafficking+Mitochondria+Motility	TMEM173	21	138862496	e11m1	138862496	-	['all']
Trafficking+Mitochondria+Motility=TMEM173_-_138862507.23-all~e39m1	Trafficking+Mitochondria+Motility	TMEM173	23	138862507	e39m1	138862507	-	['all']
Trafficking+Mitochondria+Motility=TMEM173_-_138862511.21-all~e1m1	Trafficking+Mitochondria+Motility	TMEM173	21	138862511	e1m1	138862511	-	['all']
Trafficking+Mitochondria+Motility=TMEM173_-_138862534.28-all~e11m1	Trafficking+Mitochondria+Motility	TMEM173	28	138862534	e11m1	138862534	-	['all']
Trafficking+Mitochondria+Motility=TMEM173_-_138862542.24-all~e11m1	Trafficking+Mitochondria+Motility	TMEM173	24	138862542	e11m1	138862542	-	['all']
Unassigned=TMSB4X_+_12993106.24-ENST00000451311.2,ENST00000380636.1,ENST00000380635.1~e39m1	Unassigned	TMSB4X	24	12993106	e39m1	12993106	+	['ENST00000451311.2', 'ENST00000380636.1', 'ENST00000380635.1']
Unassigned=TMSB4X_+_12993114.22-ENST00000451311.2,ENST00000380636.1,ENST00000380635.1~e39m1	Unassigned	TMSB4X	22	12993114	e39m1	12993114	+	['ENST00000451311.2', 'ENST00000380636.1', 'ENST00000380635.1']
Unassigned=TMSB4X_+_12993387.24-ENST00000380633.1~e39m1	Unassigned	TMSB4X	24	12993387	e39m1	12993387	+	['ENST00000380633.1']
Unassigned=TMSB4X_+_12993400.24-ENST00000380633.1~e39m1	Unassigned	TMSB4X	24	12993400	e39m1	12993400	+	['ENST00000380633.1']
Unassigned=TMSB4X_+_12993553.24-ENST00000380633.1~e39m1	Unassigned	TMSB4X	24	12993553	e39m1	12993553	+	['ENST00000380633.1']
Unassigned=TMSB4X_+_12993609.24-ENST00000380633.1~e39m1	Unassigned	TMSB4X	24	12993609	e39m1	12993609	+	['ENST00000380633.1']
Unassigned=TMSB4X_+_12993646.24-ENST00000380633.1~e39m1	Unassigned	TMSB4X	24	12993646	e39m1	12993646	+	['ENST00000380633.1']
Unassigned=TMSB4X_-_12992990.24-ENST00000451311.2,ENST00000380636.1,ENST00000380635.1~e39m1	Unassigned	TMSB4X	24	12992990	e39m1	12992990	-	['ENST00000451311.2', 'ENST00000380636.1', 'ENST00000380635.1']
Unassigned=TMSB4X_-_12993069.23-ENST00000451311.2,ENST00000380636.1,ENST00000380635.1~e39m1	Unassigned	TMSB4X	23	12993069	e39m1	12993069	-	['ENST00000451311.2', 'ENST00000380636.1', 'ENST00000380635.1']
Unassigned=TMSB4X_-_12993077.24-ENST00000451311.2,ENST00000380636.1,ENST00000380635.1~e39m1	Unassigned	TMSB4X	24	12993077	e39m1	12993077	-	['ENST00000451311.2', 'ENST00000380636.1', 'ENST00000380635.1']
Unassigned=TMSB4X_-_12993082.23-ENST00000451311.2,ENST00000380636.1,ENST00000380635.1~e39m1	Unassigned	TMSB4X	23	12993082	e39m1	12993082	-	['ENST00000451311.2', 'ENST00000380636.1', 'ENST00000380635.1']
Unassigned=TMSB4X_-_12993147.22-ENST00000451311.2,ENST00000380636.1,ENST00000380635.1~e39m1	Unassigned	TMSB4X	22	12993147	e39m1	12993147	-	['ENST00000451311.2', 'ENST00000380636.1', 'ENST00000380635.1']
Unassigned=TMSB4X_-_12993162.22-ENST00000451311.2,ENST00000380636.1,ENST00000380635.1~e39m1	Unassigned	TMSB4X	22	12993162	e39m1	12993162	-	['ENST00000451311.2', 'ENST00000380636.1', 'ENST00000380635.1']
Unassigned=TMSB4X_-_12993405.23-ENST00000380633.1~e39m1	Unassigned	TMSB4X	23	12993405	e39m1	12993405	-	['ENST00000380633.1']
Unassigned=TMSB4X_-_12993418.25-ENST00000380633.1~e39m1	Unassigned	TMSB4X	25	12993418	e39m1	12993418	-	['ENST00000380633.1']
Unassigned=TMSB4X_-_12993525.24-ENST00000380633.1~e39m1	Unassigned	TMSB4X	24	12993525	e39m1	12993525	-	['ENST00000380633.1']
Unassigned=TMSB4X_-_12993596.26-ENST00000380633.1~e39m1	Unassigned	TMSB4X	26	12993596	e39m1	12993596	-	['ENST00000380633.1']
Unassigned=TMSB4X_-_12993663.24-ENST00000380633.1~e39m1	Unassigned	TMSB4X	24	12993663	e39m1	12993663	-	['ENST00000380633.1']
Unassigned=TOB1_+_48943794.23-ENST00000499247.2~e39m1	Unassigned	TOB1	23	48943794	e39m1	48943794	+	['ENST00000499247.2']
Unassigned=TOB1_+_48943848.24-ENST00000499247.2~e39m1	Unassigned	TOB1	24	48943848	e39m1	48943848	+	['ENST00000499247.2']
Unassigned=TOB1_+_48943886.24-ENST00000499247.2~e39m1	Unassigned	TOB1	24	48943886	e39m1	48943886	+	['ENST00000499247.2']
Unassigned=TOB1_+_48943915.24-ENST00000499247.2~e39m1	Unassigned	TOB1	24	48943915	e39m1	48943915	+	['ENST00000499247.2']
Unassigned=TOB1_+_48945457.26-ENST00000268957.3~e39m1	Unassigned	TOB1	26	48945457	e39m1	48945457	+	['ENST00000268957.3']
Unassigned=TOB1_+_48945609.25-ENST00000268957.3~e39m1	Unassigned	TOB1	25	48945609	e39m1	48945609	+	['ENST00000268957.3']
Unassigned=TOB1_-_48943967.24-ENST00000499247.2~e39m1	Unassigned	TOB1	24	48943967	e39m1	48943967	-	['ENST00000499247.2']
Unassigned=TOB1_-_48943997.21-ENST00000499247.2~e39m1	Unassigned	TOB1	21	48943997	e39m1	48943997	-	['ENST00000499247.2']
Unassigned=TOB1_-_48944007.24-ENST00000499247.2~e39m1	Unassigned	TOB1	24	48944007	e39m1	48944007	-	['ENST00000499247.2']
Unassigned=TOB1_-_48944043.24-ENST00000499247.2~e39m1	Unassigned	TOB1	24	48944043	e39m1	48944043	-	['ENST00000499247.2']
Unassigned=TOB1_-_48944070.23-ENST00000499247.2~e39m1	Unassigned	TOB1	23	48944070	e39m1	48944070	-	['ENST00000499247.2']
Unassigned=TOB1_-_48944096.23-ENST00000499247.2~e39m1	Unassigned	TOB1	23	48944096	e39m1	48944096	-	['ENST00000499247.2']
Unassigned=TOB1_-_48945416.27-ENST00000268957.3~e39m1	Unassigned	TOB1	27	48945416	e39m1	48945416	-	['ENST00000268957.3']
Unassigned=TOB1_-_48945422.27-ENST00000268957.3~e39m1	Unassigned	TOB1	27	48945422	e39m1	48945422	-	['ENST00000268957.3']
Unassigned=TOB1_-_48945427.25-ENST00000268957.3~e30m1	Unassigned	TOB1	25	48945427	e30m1	48945427	-	['ENST00000268957.3']
Unassigned=TOB1_-_48945550.22-ENST00000268957.3~e39m1	Unassigned	TOB1	22	48945550	e39m1	48945550	-	['ENST00000268957.3']
Unassigned=TOB1_-_48945576.27-ENST00000268957.3~e39m1	Unassigned	TOB1	27	48945576	e39m1	48945576	-	['ENST00000268957.3']
Apoptosis+Cancer+Other_Cancer=TP73_+_3568744.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	24	3568744	e39m1	3568744	+	['all']
Apoptosis+Cancer+Other_Cancer=TP73_+_3568804.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	24	3568804	e39m1	3568804	+	['all']
Apoptosis+Cancer+Other_Cancer=TP73_+_3568884.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	24	3568884	e39m1	3568884	+	['all']
Apoptosis+Cancer+Other_Cancer=TP73_+_3568946.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	24	3568946	e39m1	3568946	+	['all']
Apoptosis+Cancer+Other_Cancer=TP73_-_3568729.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	23	3568729	e39m1	3568729	-	['all']
Apoptosis+Cancer+Other_Cancer=TP73_-_3568760.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	23	3568760	e39m1	3568760	-	['all']
Apoptosis+Cancer+Other_Cancer=TP73_-_3568802.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	24	3568802	e39m1	3568802	-	['all']
Apoptosis+Cancer+Other_Cancer=TP73_-_3568813.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	24	3568813	e39m1	3568813	-	['all']
Apoptosis+Cancer+Other_Cancer=TP73_-_3568854.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	24	3568854	e39m1	3568854	-	['all']
Apoptosis+Cancer+Other_Cancer=TP73_-_3568861.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	TP73	23	3568861	e39m1	3568861	-	['all']
Trafficking+Mitochondria+Motility=TPST2_+_26961395.25-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26961395	e39m1	26961395	+	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_+_26961435.25-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26961435	e39m1	26961435	+	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_+_26961488.25-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26961488	e39m1	26961488	+	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_+_26961500.24-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26961500	e39m1	26961500	+	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_+_26961601.24-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26961601	e39m1	26961601	+	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_+_26986178.23-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	23	26986178	e39m1	26986178	+	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_+_26986230.24-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26986230	e39m1	26986230	+	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_+_26986264.24-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26986264	e39m1	26986264	+	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_+_26986273.24-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26986273	e39m1	26986273	+	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_+_26986296.23-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	23	26986296	e39m1	26986296	+	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_+_26986417.22-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	22	26986417	e39m1	26986417	+	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_+_26992868.24-ENST00000403880.1~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26992868	e39m1	26992868	+	['ENST00000403880.1']
Trafficking+Mitochondria+Motility=TPST2_+_26992967.25-ENST00000403880.1~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26992967	e39m1	26992967	+	['ENST00000403880.1']
Trafficking+Mitochondria+Motility=TPST2_-_26961429.24-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26961429	e39m1	26961429	-	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_-_26961445.24-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26961445	e39m1	26961445	-	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_-_26961452.25-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26961452	e39m1	26961452	-	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_-_26961466.25-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26961466	e39m1	26961466	-	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_-_26961487.25-ENST00000398110.2~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26961487	e39m1	26961487	-	['ENST00000398110.2']
Trafficking+Mitochondria+Motility=TPST2_-_26986237.24-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	24	26986237	e39m1	26986237	-	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_-_26986247.25-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26986247	e39m1	26986247	-	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_-_26986427.22-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	22	26986427	e39m1	26986427	-	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_-_26986510.23-ENST00000338754.4~e39m1	Trafficking+Mitochondria+Motility	TPST2	23	26986510	e39m1	26986510	-	['ENST00000338754.4']
Trafficking+Mitochondria+Motility=TPST2_-_26992819.25-ENST00000403880.1~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26992819	e39m1	26992819	-	['ENST00000403880.1']
Trafficking+Mitochondria+Motility=TPST2_-_26993022.25-ENST00000403880.1~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26993022	e39m1	26993022	-	['ENST00000403880.1']
Trafficking+Mitochondria+Motility=TPST2_-_26993043.25-ENST00000403880.1~e39m1	Trafficking+Mitochondria+Motility	TPST2	25	26993043	e39m1	26993043	-	['ENST00000403880.1']
Stress_Proteostasis=TSC22D1_+_45011070.24-all~e39m1	Stress_Proteostasis	TSC22D1	24	45011070	e39m1	45011070	+	['all']
Stress_Proteostasis=TSC22D1_+_45011335.24-all~e39m1	Stress_Proteostasis	TSC22D1	24	45011335	e39m1	45011335	+	['all']
Stress_Proteostasis=TSC22D1_+_45011349.24-all~e39m1	Stress_Proteostasis	TSC22D1	24	45011349	e39m1	45011349	+	['all']
Stress_Proteostasis=TSC22D1_-_45011062.24-all~e39m1	Stress_Proteostasis	TSC22D1	24	45011062	e39m1	45011062	-	['all']
Stress_Proteostasis=TSC22D1_-_45011216.24-all~e39m1	Stress_Proteostasis	TSC22D1	24	45011216	e39m1	45011216	-	['all']
Stress_Proteostasis=TSC22D1_-_45011228.23-all~e39m1	Stress_Proteostasis	TSC22D1	23	45011228	e39m1	45011228	-	['all']
Stress_Proteostasis=TSC22D1_-_45011293.24-all~e39m1	Stress_Proteostasis	TSC22D1	24	45011293	e39m1	45011293	-	['all']
Stress_Proteostasis=TSC22D1_-_45011354.24-all~e39m1	Stress_Proteostasis	TSC22D1	24	45011354	e39m1	45011354	-	['all']
Stress_Proteostasis=TSC22D1_-_45011365.22-all~e39m1	Stress_Proteostasis	TSC22D1	22	45011365	e39m1	45011365	-	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_+_100077027.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	24	100077027	e39m1	100077027	+	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_+_100077048.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	24	100077048	e39m1	100077048	+	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_+_100077055.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	25	100077055	e39m1	100077055	+	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_+_100077062.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	23	100077062	e39m1	100077062	+	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_+_100077077.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	25	100077077	e39m1	100077077	+	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_+_100077219.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	25	100077219	e39m1	100077219	+	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_-_100077092.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	23	100077092	e39m1	100077092	-	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_-_100077141.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	24	100077141	e39m1	100077141	-	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_-_100077208.25-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	25	100077208	e39m1	100077208	-	['all']
Apoptosis+Cancer+Other_Cancer=TSC22D4_-_100077269.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TSC22D4	24	100077269	e39m1	100077269	-	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_+_49525369.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	24	49525369	e39m1	49525369	+	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_+_49525516.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	23	49525516	e39m1	49525516	+	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_-_49525411.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	23	49525411	e39m1	49525411	-	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_-_49525419.23-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	23	49525419	e39m1	49525419	-	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_-_49525463.22-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	22	49525463	e39m1	49525463	-	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_-_49525492.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	24	49525492	e39m1	49525492	-	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_-_49525495.22-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	22	49525495	e39m1	49525495	-	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_-_49525504.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	24	49525504	e39m1	49525504	-	['all']
Drug_Targets+Kinase_Phosphatase=TUBA1B_-_49525567.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	TUBA1B	24	49525567	e39m1	49525567	-	['all']
Apoptosis+Cancer+Other_Cancer=TUBA1C_+_49658313.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TUBA1C	24	49658313	e39m1	49658313	+	['all']
Apoptosis+Cancer+Other_Cancer=TUBA1C_+_49658319.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	TUBA1C	24	49658319	e39m1	49658319	+	['all']
Apoptosis+Cancer+Other_Cancer=TUBA1C_+_49658343.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	TUBA1C	23	49658343	e39m1	49658343	+	['all']
Apoptosis+Cancer+Other_Cancer=TUBA1C_+_49658408.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	TUBA1C	23	49658408	e39m1	49658408	+	['all']
