sgId	Sublibrary	gene_name	length	pam coordinate	pass_score	position	strand	transcript_list
Trafficking+Mitochondria+Motility=XRN2_+_21284031.23-all~e39m1	Trafficking+Mitochondria+Motility	XRN2	23	21284031	e39m1	21284031	+	['all']
Trafficking+Mitochondria+Motility=XRN2_+_21284150.24-all~e39m1	Trafficking+Mitochondria+Motility	XRN2	24	21284150	e39m1	21284150	+	['all']
Trafficking+Mitochondria+Motility=XRN2_+_21284186.24-all~e39m1	Trafficking+Mitochondria+Motility	XRN2	24	21284186	e39m1	21284186	+	['all']
Trafficking+Mitochondria+Motility=XRN2_+_21284204.23-all~e39m1	Trafficking+Mitochondria+Motility	XRN2	23	21284204	e39m1	21284204	+	['all']
Trafficking+Mitochondria+Motility=XRN2_-_21283950.24-all~e39m1	Trafficking+Mitochondria+Motility	XRN2	24	21283950	e39m1	21283950	-	['all']
Trafficking+Mitochondria+Motility=XRN2_-_21284062.24-all~e39m1	Trafficking+Mitochondria+Motility	XRN2	24	21284062	e39m1	21284062	-	['all']
Stress_Proteostasis=YIPF5_+_143550180.23-all~e39m1	Stress_Proteostasis	YIPF5	23	143550180	e39m1	143550180	+	['all']
Stress_Proteostasis=YIPF5_+_143550185.24-all~e39m1	Stress_Proteostasis	YIPF5	24	143550185	e39m1	143550185	+	['all']
Stress_Proteostasis=YIPF5_-_143549949.24-all~e39m1	Stress_Proteostasis	YIPF5	24	143549949	e39m1	143549949	-	['all']
Stress_Proteostasis=YIPF5_-_143549956.24-all~e39m1	Stress_Proteostasis	YIPF5	24	143549956	e39m1	143549956	-	['all']
Stress_Proteostasis=YIPF5_-_143549969.24-all~e39m1	Stress_Proteostasis	YIPF5	24	143549969	e39m1	143549969	-	['all']
Stress_Proteostasis=YIPF5_-_143550006.24-all~e39m1	Stress_Proteostasis	YIPF5	24	143550006	e39m1	143550006	-	['all']
Stress_Proteostasis=YIPF5_-_143550051.25-all~e39m1	Stress_Proteostasis	YIPF5	25	143550051	e39m1	143550051	-	['all']
Stress_Proteostasis=YIPF5_-_143550083.23-all~e39m1	Stress_Proteostasis	YIPF5	23	143550083	e39m1	143550083	-	['all']
Stress_Proteostasis=YIPF5_-_143550109.23-all~e39m1	Stress_Proteostasis	YIPF5	23	143550109	e39m1	143550109	-	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_+_75230066.21-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	21	75230066	e39m1	75230066	+	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_+_75230237.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	23	75230237	e39m1	75230237	+	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_+_75230328.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	23	75230328	e39m1	75230328	+	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_-_75230051.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	24	75230051	e39m1	75230051	-	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_-_75230084.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	24	75230084	e39m1	75230084	-	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_-_75230107.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	24	75230107	e39m1	75230107	-	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_-_75230158.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	22	75230158	e39m1	75230158	-	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_-_75230165.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	24	75230165	e39m1	75230165	-	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_-_75230212.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	24	75230212	e39m1	75230212	-	['all']
Apoptosis+Cancer+Other_Cancer=YLPM1_-_75230366.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	YLPM1	23	75230366	e39m1	75230366	-	['all']
Unassigned=YPEL5_+_30369894.24-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	24	30369894	e39m1	30369894	+	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_+_30369916.23-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	23	30369916	e39m1	30369916	+	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_+_30370046.24-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	24	30370046	e39m1	30370046	+	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_+_30370052.24-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	24	30370052	e39m1	30370052	+	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_+_30370067.24-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	24	30370067	e39m1	30370067	+	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_+_30370377.22-ENST00000402708.1~e39m1	Unassigned	YPEL5	22	30370377	e39m1	30370377	+	['ENST00000402708.1']
Unassigned=YPEL5_+_30370412.24-ENST00000402708.1~e39m1	Unassigned	YPEL5	24	30370412	e39m1	30370412	+	['ENST00000402708.1']
Unassigned=YPEL5_+_30370435.24-ENST00000402708.1~e39m1	Unassigned	YPEL5	24	30370435	e39m1	30370435	+	['ENST00000402708.1']
Unassigned=YPEL5_+_30370543.23-ENST00000402708.1~e39m1	Unassigned	YPEL5	23	30370543	e39m1	30370543	+	['ENST00000402708.1']
Unassigned=YPEL5_+_30370551.22-ENST00000402708.1~e39m1	Unassigned	YPEL5	22	30370551	e39m1	30370551	+	['ENST00000402708.1']
Unassigned=YPEL5_+_30370630.23-ENST00000402708.1~e39m1	Unassigned	YPEL5	23	30370630	e39m1	30370630	+	['ENST00000402708.1']
Unassigned=YPEL5_-_30369859.24-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	24	30369859	e39m1	30369859	-	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_-_30369928.23-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	23	30369928	e39m1	30369928	-	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_-_30369986.21-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	21	30369986	e39m1	30369986	-	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_-_30370002.23-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	23	30370002	e39m1	30370002	-	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_-_30370016.24-ENST00000379520.3,ENST00000379519.3,ENST00000261353.4,ENST00000402003.3~e39m1	Unassigned	YPEL5	24	30370016	e39m1	30370016	-	['ENST00000379520.3', 'ENST00000379519.3', 'ENST00000261353.4', 'ENST00000402003.3']
Unassigned=YPEL5_-_30370392.23-ENST00000402708.1~e39m1	Unassigned	YPEL5	23	30370392	e39m1	30370392	-	['ENST00000402708.1']
Unassigned=YPEL5_-_30370427.24-ENST00000402708.1~e39m1	Unassigned	YPEL5	24	30370427	e39m1	30370427	-	['ENST00000402708.1']
Unassigned=YPEL5_-_30370448.23-ENST00000402708.1~e39m1	Unassigned	YPEL5	23	30370448	e39m1	30370448	-	['ENST00000402708.1']
Unassigned=YPEL5_-_30370634.22-ENST00000402708.1~e39m1	Unassigned	YPEL5	22	30370634	e39m1	30370634	-	['ENST00000402708.1']
Gene_Expression=YTHDC1_+_69215540.24-all~e39m1	Gene_Expression	YTHDC1	24	69215540	e39m1	69215540	+	['all']
Gene_Expression=YTHDC1_+_69215571.23-all~e39m1	Gene_Expression	YTHDC1	23	69215571	e39m1	69215571	+	['all']
Gene_Expression=YTHDC1_+_69215579.24-all~e39m1	Gene_Expression	YTHDC1	24	69215579	e39m1	69215579	+	['all']
Gene_Expression=YTHDC1_+_69215779.24-all~e39m1	Gene_Expression	YTHDC1	24	69215779	e39m1	69215779	+	['all']
Gene_Expression=YTHDC1_+_69215809.24-all~e39m1	Gene_Expression	YTHDC1	24	69215809	e39m1	69215809	+	['all']
Gene_Expression=YTHDC1_-_69215530.21-all~e39m1	Gene_Expression	YTHDC1	21	69215530	e39m1	69215530	-	['all']
Gene_Expression=YTHDC1_-_69215723.23-all~e39m1	Gene_Expression	YTHDC1	23	69215723	e39m1	69215723	-	['all']
Gene_Expression=YTHDC1_-_69215751.24-all~e39m1	Gene_Expression	YTHDC1	24	69215751	e39m1	69215751	-	['all']
Gene_Expression=YTHDC1_-_69215755.23-all~e39m1	Gene_Expression	YTHDC1	23	69215755	e39m1	69215755	-	['all']
Gene_Expression=YTHDC1_-_69215840.23-all~e39m1	Gene_Expression	YTHDC1	23	69215840	e39m1	69215840	-	['all']
Gene_Expression=ZBTB10_+_81397874.24-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	24	81397874	e39m1	81397874	+	['ENST00000430430.1']
Gene_Expression=ZBTB10_+_81397927.24-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	24	81397927	e39m1	81397927	+	['ENST00000430430.1']
Gene_Expression=ZBTB10_+_81398044.24-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	24	81398044	e39m1	81398044	+	['ENST00000430430.1']
Gene_Expression=ZBTB10_+_81398149.24-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	24	81398149	e39m1	81398149	+	['ENST00000430430.1']
Gene_Expression=ZBTB10_+_81398160.24-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	24	81398160	e39m1	81398160	+	['ENST00000430430.1']
Gene_Expression=ZBTB10_+_81398404.24-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	24	81398404	e39m1	81398404	+	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_+_81398428.24-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	24	81398428	e39m1	81398428	+	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_+_81398451.24-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	24	81398451	e39m1	81398451	+	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_+_81398485.21-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	21	81398485	e39m1	81398485	+	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_+_81398694.22-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	22	81398694	e39m1	81398694	+	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_+_81398714.24-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	24	81398714	e39m1	81398714	+	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_-_81397943.24-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	24	81397943	e39m1	81397943	-	['ENST00000430430.1']
Gene_Expression=ZBTB10_-_81398081.24-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	24	81398081	e39m1	81398081	-	['ENST00000430430.1']
Gene_Expression=ZBTB10_-_81398091.22-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	22	81398091	e39m1	81398091	-	['ENST00000430430.1']
Gene_Expression=ZBTB10_-_81398128.23-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	23	81398128	e39m1	81398128	-	['ENST00000430430.1']
Gene_Expression=ZBTB10_-_81398135.24-ENST00000430430.1~e39m1	Gene_Expression	ZBTB10	24	81398135	e39m1	81398135	-	['ENST00000430430.1']
Gene_Expression=ZBTB10_-_81398608.24-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	24	81398608	e39m1	81398608	-	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_-_81398615.24-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	24	81398615	e39m1	81398615	-	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_-_81398634.23-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	23	81398634	e39m1	81398634	-	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB10_-_81398677.24-ENST00000455036.3,ENST00000426744.2~e39m1	Gene_Expression	ZBTB10	24	81398677	e39m1	81398677	-	['ENST00000455036.3', 'ENST00000426744.2']
Gene_Expression=ZBTB14_+_5295980.23-all~e39m1	Gene_Expression	ZBTB14	23	5295980	e39m1	5295980	+	['all']
Gene_Expression=ZBTB14_+_5296001.25-all~e39m1	Gene_Expression	ZBTB14	25	5296001	e39m1	5296001	+	['all']
Gene_Expression=ZBTB14_+_5296025.24-all~e39m1	Gene_Expression	ZBTB14	24	5296025	e39m1	5296025	+	['all']
Gene_Expression=ZBTB14_+_5296039.25-all~e39m1	Gene_Expression	ZBTB14	25	5296039	e39m1	5296039	+	['all']
Gene_Expression=ZBTB14_+_5296044.24-all~e39m1	Gene_Expression	ZBTB14	24	5296044	e39m1	5296044	+	['all']
Gene_Expression=ZBTB14_+_5296052.23-all~e39m1	Gene_Expression	ZBTB14	23	5296052	e39m1	5296052	+	['all']
Gene_Expression=ZBTB14_-_5295927.26-all~e39m1	Gene_Expression	ZBTB14	26	5295927	e39m1	5295927	-	['all']
Gene_Expression=ZBTB14_-_5295952.26-all~e39m1	Gene_Expression	ZBTB14	26	5295952	e39m1	5295952	-	['all']
Gene_Expression=ZBTB14_-_5295987.23-all~e39m1	Gene_Expression	ZBTB14	23	5295987	e39m1	5295987	-	['all']
Gene_Expression=ZBTB14_-_5296085.24-all~e39m1	Gene_Expression	ZBTB14	24	5296085	e39m1	5296085	-	['all']
Gene_Expression=ZC3H11A_+_203765001.25-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	25	203765001	e39m1	203765001	+	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_+_203765031.24-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	24	203765031	e39m1	203765031	+	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_+_203765050.24-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	24	203765050	e39m1	203765050	+	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_+_203765062.23-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	23	203765062	e39m1	203765062	+	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_+_203765071.25-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	25	203765071	e39m1	203765071	+	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_+_203768475.27-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	27	203768475	e39m1	203768475	+	['ENST00000545588.1']
Gene_Expression=ZC3H11A_+_203768514.24-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	24	203768514	e39m1	203768514	+	['ENST00000545588.1']
Gene_Expression=ZC3H11A_+_203768548.26-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	26	203768548	e39m1	203768548	+	['ENST00000545588.1']
Gene_Expression=ZC3H11A_+_203768664.27-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	27	203768664	e39m1	203768664	+	['ENST00000545588.1']
Gene_Expression=ZC3H11A_+_203768682.25-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	25	203768682	e39m1	203768682	+	['ENST00000545588.1']
Gene_Expression=ZC3H11A_+_203784065.24-ENST00000367210.1~e11m1	Gene_Expression	ZC3H11A	24	203784065	e11m1	203784065	+	['ENST00000367210.1']
Gene_Expression=ZC3H11A_+_203784255.28-ENST00000367210.1~e39m1	Gene_Expression	ZC3H11A	28	203784255	e39m1	203784255	+	['ENST00000367210.1']
Gene_Expression=ZC3H11A_+_203784284.24-ENST00000367210.1~e39m1	Gene_Expression	ZC3H11A	24	203784284	e39m1	203784284	+	['ENST00000367210.1']
Gene_Expression=ZC3H11A_-_203764922.25-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	25	203764922	e39m1	203764922	-	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_-_203765000.25-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	25	203765000	e39m1	203765000	-	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_-_203765017.25-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	25	203765017	e39m1	203765017	-	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_-_203765034.25-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	25	203765034	e39m1	203765034	-	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_-_203765047.25-ENST00000367214.1,ENST00000367212.3,ENST00000332127.4~e39m1	Gene_Expression	ZC3H11A	25	203765047	e39m1	203765047	-	['ENST00000367214.1', 'ENST00000367212.3', 'ENST00000332127.4']
Gene_Expression=ZC3H11A_-_203768513.27-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	27	203768513	e39m1	203768513	-	['ENST00000545588.1']
Gene_Expression=ZC3H11A_-_203768586.27-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	27	203768586	e39m1	203768586	-	['ENST00000545588.1']
Gene_Expression=ZC3H11A_-_203768593.25-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	25	203768593	e39m1	203768593	-	['ENST00000545588.1']
Gene_Expression=ZC3H11A_-_203768658.25-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	25	203768658	e39m1	203768658	-	['ENST00000545588.1']
Gene_Expression=ZC3H11A_-_203768741.27-ENST00000545588.1~e39m1	Gene_Expression	ZC3H11A	27	203768741	e39m1	203768741	-	['ENST00000545588.1']
Gene_Expression=ZC3H11A_-_203784076.25-ENST00000367210.1~e39m1	Gene_Expression	ZC3H11A	25	203784076	e39m1	203784076	-	['ENST00000367210.1']
Gene_Expression=ZC3H11A_-_203784303.24-ENST00000367210.1~e39m1	Gene_Expression	ZC3H11A	24	203784303	e39m1	203784303	-	['ENST00000367210.1']
Gene_Expression=ZC3H13_+_46626595.23-all~e39m1	Gene_Expression	ZC3H13	23	46626595	e39m1	46626595	+	['all']
Gene_Expression=ZC3H13_+_46626621.24-all~e39m1	Gene_Expression	ZC3H13	24	46626621	e39m1	46626621	+	['all']
Gene_Expression=ZC3H13_+_46626709.24-all~e39m1	Gene_Expression	ZC3H13	24	46626709	e39m1	46626709	+	['all']
Gene_Expression=ZC3H13_+_46626752.23-all~e39m1	Gene_Expression	ZC3H13	23	46626752	e39m1	46626752	+	['all']
Gene_Expression=ZC3H13_+_46626831.24-all~e39m1	Gene_Expression	ZC3H13	24	46626831	e39m1	46626831	+	['all']
Gene_Expression=ZC3H13_+_46626861.23-all~e39m1	Gene_Expression	ZC3H13	23	46626861	e39m1	46626861	+	['all']
Gene_Expression=ZC3H13_-_46626632.23-all~e39m1	Gene_Expression	ZC3H13	23	46626632	e39m1	46626632	-	['all']
Gene_Expression=ZC3H13_-_46626674.24-all~e39m1	Gene_Expression	ZC3H13	24	46626674	e39m1	46626674	-	['all']
Gene_Expression=ZC3H13_-_46626704.23-all~e39m1	Gene_Expression	ZC3H13	23	46626704	e39m1	46626704	-	['all']
Gene_Expression=ZC3H13_-_46626718.25-all~e39m1	Gene_Expression	ZC3H13	25	46626718	e39m1	46626718	-	['all']
essential_crispri=ZC3H13_+_46626622.23-all~e39m1	essential_crispri	ZC3H13	23	46626622	e39m1	46626622	+	['all']
essential_crispri=ZC3H13_+_46626677.24-all~e39m1	essential_crispri	ZC3H13	24	46626677	e39m1	46626677	+	['all']
essential_crispri=ZC3H13_-_46626779.23-all~e39m1	essential_crispri	ZC3H13	23	46626779	e39m1	46626779	-	['all']
Gene_Expression=ZC3H18_+_88636776.24-all~e39m1	Gene_Expression	ZC3H18	24	88636776	e39m1	88636776	+	['all']
Gene_Expression=ZC3H18_+_88636795.23-all~e39m1	Gene_Expression	ZC3H18	23	88636795	e39m1	88636795	+	['all']
Gene_Expression=ZC3H18_+_88636848.24-all~e39m1	Gene_Expression	ZC3H18	24	88636848	e39m1	88636848	+	['all']
Gene_Expression=ZC3H18_+_88636857.22-all~e39m1	Gene_Expression	ZC3H18	22	88636857	e39m1	88636857	+	['all']
Gene_Expression=ZC3H18_+_88636903.23-all~e39m1	Gene_Expression	ZC3H18	23	88636903	e39m1	88636903	+	['all']
Gene_Expression=ZC3H18_-_88636783.24-all~e39m1	Gene_Expression	ZC3H18	24	88636783	e39m1	88636783	-	['all']
Gene_Expression=ZC3H18_-_88636824.23-all~e39m1	Gene_Expression	ZC3H18	23	88636824	e39m1	88636824	-	['all']
Gene_Expression=ZC3H18_-_88636838.23-all~e39m1	Gene_Expression	ZC3H18	23	88636838	e39m1	88636838	-	['all']
Gene_Expression=ZC3H18_-_88636983.24-all~e39m1	Gene_Expression	ZC3H18	24	88636983	e39m1	88636983	-	['all']
Gene_Expression=ZC3H18_-_88636989.24-all~e39m1	Gene_Expression	ZC3H18	24	88636989	e39m1	88636989	-	['all']
Gene_Expression=ZC3H8_+_113012387.24-all~e39m1	Gene_Expression	ZC3H8	24	113012387	e39m1	113012387	+	['all']
Gene_Expression=ZC3H8_+_113012574.24-all~e39m1	Gene_Expression	ZC3H8	24	113012574	e39m1	113012574	+	['all']
Gene_Expression=ZC3H8_+_113012586.23-all~e39m1	Gene_Expression	ZC3H8	23	113012586	e39m1	113012586	+	['all']
Gene_Expression=ZC3H8_+_113012608.23-all~e39m1	Gene_Expression	ZC3H8	23	113012608	e39m1	113012608	+	['all']
Gene_Expression=ZC3H8_+_113012625.21-all~e39m1	Gene_Expression	ZC3H8	21	113012625	e39m1	113012625	+	['all']
Gene_Expression=ZC3H8_-_113012516.24-all~e39m1	Gene_Expression	ZC3H8	24	113012516	e39m1	113012516	-	['all']
Gene_Expression=ZC3H8_-_113012522.22-all~e39m1	Gene_Expression	ZC3H8	22	113012522	e39m1	113012522	-	['all']
Gene_Expression=ZC3H8_-_113012590.22-all~e39m1	Gene_Expression	ZC3H8	22	113012590	e39m1	113012590	-	['all']
Gene_Expression=ZC3H8_-_113012642.24-all~e39m1	Gene_Expression	ZC3H8	24	113012642	e39m1	113012642	-	['all']
Gene_Expression=ZC3H8_-_113012661.24-all~e39m1	Gene_Expression	ZC3H8	24	113012661	e39m1	113012661	-	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_+_88969028.23-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	23	88969028	e39m1	88969028	+	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_+_88969042.22-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	22	88969042	e39m1	88969042	+	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_+_88969141.24-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	24	88969141	e39m1	88969141	+	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_+_88969176.24-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	24	88969176	e39m1	88969176	+	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_+_88969242.24-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	24	88969242	e39m1	88969242	+	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_+_88969281.24-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	24	88969281	e39m1	88969281	+	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_-_88969190.24-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	24	88969190	e39m1	88969190	-	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_-_88969214.24-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	24	88969214	e39m1	88969214	-	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_-_88969258.24-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	24	88969258	e39m1	88969258	-	['all']
Trafficking+Mitochondria+Motility=ZCCHC6_-_88969270.23-all~e39m1	Trafficking+Mitochondria+Motility	ZCCHC6	23	88969270	e39m1	88969270	-	['all']
Gene_Expression=ZCCHC9_+_80597423.22-all~e39m1	Gene_Expression	ZCCHC9	22	80597423	e39m1	80597423	+	['all']
Gene_Expression=ZCCHC9_+_80597447.23-all~e39m1	Gene_Expression	ZCCHC9	23	80597447	e39m1	80597447	+	['all']
Gene_Expression=ZCCHC9_+_80597530.24-all~e39m1	Gene_Expression	ZCCHC9	24	80597530	e39m1	80597530	+	['all']
Gene_Expression=ZCCHC9_+_80597622.24-all~e39m1	Gene_Expression	ZCCHC9	24	80597622	e39m1	80597622	+	['all']
Gene_Expression=ZCCHC9_-_80597465.24-all~e39m1	Gene_Expression	ZCCHC9	24	80597465	e39m1	80597465	-	['all']
Gene_Expression=ZCCHC9_-_80597504.23-all~e39m1	Gene_Expression	ZCCHC9	23	80597504	e39m1	80597504	-	['all']
Gene_Expression=ZCCHC9_-_80597512.24-all~e39m1	Gene_Expression	ZCCHC9	24	80597512	e39m1	80597512	-	['all']
Gene_Expression=ZCCHC9_-_80597522.24-all~e39m1	Gene_Expression	ZCCHC9	24	80597522	e39m1	80597522	-	['all']
Gene_Expression=ZCCHC9_-_80597545.24-all~e39m1	Gene_Expression	ZCCHC9	24	80597545	e39m1	80597545	-	['all']
Gene_Expression=ZCCHC9_-_80597588.22-all~e39m1	Gene_Expression	ZCCHC9	22	80597588	e39m1	80597588	-	['all']
Gene_Expression=ZCRB1_+_42719886.24-all~e39m1	Gene_Expression	ZCRB1	24	42719886	e39m1	42719886	+	['all']
Gene_Expression=ZCRB1_+_42719908.24-all~e39m1	Gene_Expression	ZCRB1	24	42719908	e39m1	42719908	+	['all']
Gene_Expression=ZCRB1_-_42719664.23-all~e39m1	Gene_Expression	ZCRB1	23	42719664	e39m1	42719664	-	['all']
Gene_Expression=ZCRB1_-_42719677.24-all~e39m1	Gene_Expression	ZCRB1	24	42719677	e39m1	42719677	-	['all']
Gene_Expression=ZCRB1_-_42719731.24-all~e39m1	Gene_Expression	ZCRB1	24	42719731	e39m1	42719731	-	['all']
